H0,Omega_m,w,systematic_component
66.79311903769813,0.32471577492806325,-1.0841716132975678,-0.008358700792061241
67.63414160446285,0.3214545427236203,-0.9584518635414532,-0.19482734784092978
67.22282033316823,0.34129866761005123,-0.9230608032883809,0.18707754032342386
67.72919445575964,0.3085758975193819,-1.0800918233059893,0.2791450623576139
67.98111051365751,0.34295566028267915,-0.9761624278518055,0.18834429094469565
68.20618907735506,0.3282471400512204,-1.0187596596145319,0.27897012186371656
66.99080047009468,0.32047091851511045,-0.9534514187774329,-0.20173488854729124
66.68654166921878,0.3381437683016049,-1.0566797659820202,-0.11040095392838936
68.18539756922296,0.3317236420831464,-0.9741247163708999,0.33023959605995973
66.28529817069051,0.31324142243284414,-0.9694560219359114,-0.6224594968248129
68.35785289393156,0.33421295992453154,-0.9674800832976935,-0.5140713161131953
66.25389432969469,0.30804934244532123,-0.9712060708514012,-0.07797656529283668
65.55579329172265,0.33446546937122723,-1.0543147493257796,-0.7283850436885445
65.86253005955999,0.3010976112904952,-0.9647505014523742,-0.04011836270709601
68.02436104943098,0.3248788783277816,-1.0383408305637838,0.13403010753816097
67.22416633493913,0.31954512670791246,-1.000071415178698,-0.06726063949105582
67.11769671789702,0.33734732038039755,-0.9910247641797824,0.002048316235788298
68.20140471708615,0.33309723979982053,-0.9250488466780108,0.13242753169482055
67.10564091827416,0.3072824531674806,-0.9983821577708791,-0.15882809177840007
66.77337994782347,0.3050596302834295,-1.0120163682180086,-0.08037959828638817
66.14499154076219,0.3260859075206219,-1.0688685251356334,0.007848298484394809
67.64123434023963,0.31369167751854365,-1.0426904871158573,-0.03429587353489412
67.77461725669463,0.30496254957137897,-0.995077978993277,-0.02383156906497537
66.09931357611572,0.3050029668804839,-1.067670532231265,-0.27157227505614207
66.88339208046284,0.32389883370285427,-0.9881783500669539,-0.03834258587225804
68.1006778652076,0.3319514215266776,-0.8759069768403432,0.37337022300662065
67.34595208846783,0.32925868241030093,-1.0300843643231847,0.6716422255068729
65.61495953350544,0.29592898020073255,-0.9806333605229896,-0.23934555408119668
66.24345244720044,0.3431264815739343,-0.9475557578538193,-0.3605628675267564
66.83346453053113,0.3317552395016176,-1.015959543891094,0.028258110533446897
68.3610950676302,0.3305402184221234,-0.9919698966820854,-0.09041309428533133
68.14380245827138,0.3363085792965959,-1.0566717698764676,0.2261208486744721
67.16373227278311,0.31738990406650364,-1.0002688656481658,-0.0010523057470296882
66.35921521363738,0.31625793942266717,-1.098895169533058,-0.04097183443680784
67.3348480127245,0.31500266136097094,-1.0714207117665666,0.07589630548532084
67.83036335217827,0.3318077770579533,-0.9910522522139549,-0.007968738618229774
68.35366940414016,0.30513257398667604,-1.0218183612085852,0.2234233179557042
67.73365562838326,0.33097587349002106,-0.999500613767363,0.49632992926525443
67.39630221760659,0.30897412236807614,-0.9787552531393585,0.20409517144106692
67.38087470532274,0.32461533232239426,-0.9819504143509648,0.11778151043134145
67.6823515719077,0.3122911646934642,-0.9641970326407031,0.23394211395352957
66.0833333133183,0.3113110966702043,-1.0261454271566095,0.07193420356684369
66.15225454501191,0.318957018890335,-1.047197767107132,-0.3128433909986982
64.98914731463894,0.29216889798822765,-1.1166369970227004,0.024148783005698306
65.83491227233027,0.2961096146659489,-1.0539388562631797,-0.5468905763610377
66.67966197639664,0.3231895229297795,-1.0255659513407336,-0.14391222198386874
68.42912790345177,0.30237590800701064,-1.0693983837178815,0.4795880016577654
67.36080347667166,0.31458725498540924,-0.9575585344297208,0.048802928627183224
67.12467263241972,0.3178946689122187,-0.9895495561307723,-0.2624464648081333
67.43567093845442,0.329127361939965,-0.9872598908820241,-0.22453611061405704
67.15509764011436,0.3155691765151532,-1.0311712892880147,-0.10806764506822016
67.72204972976986,0.32299419570169113,-0.9528279282693455,-0.04079112840282368
67.54833537395515,0.3145873197209846,-0.9910549015172254,-0.06094658101135319
67.41607720305834,0.3210772194721294,-1.001081919511806,-0.275121148186878
67.5976197702578,0.29933799980270254,-0.9641129203523247,0.1282193144922025
66.81479060855057,0.31517549380292664,-0.9743399576936027,-0.058343604976176
66.90782274323765,0.32363266987531364,-1.0198758712191978,-0.3848522071134174
67.22984320119299,0.33300091783402996,-0.9688966449344482,0.035805818728945456
66.65986677295706,0.3037515249684926,-0.9795561292126358,-0.19600784244379515
66.72152952578749,0.31099013441039025,-0.9720609287291855,-0.1295318785178636
66.5540260417612,0.3145960808697352,-0.9950118516166994,0.07262441287122647
67.90274472829537,0.3214776676726383,-1.0118093062047955,0.22667458137198862
67.52445869452266,0.3305664359742671,-1.0232712902008052,-0.042342197715510885
67.25456299933349,0.322828634053557,-0.923249171050226,-0.07673898495364181
67.41518981786238,0.3323768771105462,-1.0565777864609305,0.40179532427188674
67.10196976980579,0.32551672882634913,-0.9842348228966116,0.23197798482971987
67.92514923267795,0.30977080451003314,-0.9896782839421006,-0.09616515136652594
67.27022806011831,0.32099878819002486,-1.00003302268352,0.19603553310532446
68.35486926400894,0.33661990788271284,-0.9985811905463593,0.14207143042032525
68.21823040681761,0.31659786941266244,-0.984141102568536,0.24785394507337327
68.22781334681707,0.3151377362164076,-0.9809906733999595,0.09392079887329582
68.09741835703034,0.3183861948071378,-1.0214670323232928,0.12475642488605207
67.3799644675913,0.33709485344082873,-0.9883091265265416,-0.2912708248878909
66.5390884134315,0.323158221826866,-0.8750415457453246,-0.29377457983028515
67.5832983505099,0.3191210005368128,-1.0080870795237904,-0.06608890243968821
68.03783780951358,0.3221351594423778,-1.0210504074668052,0.032370806084966244
67.48767265106297,0.31665826289149,-0.9809566748361249,-0.1487555827416973
67.01361047816303,0.3390111301788619,-0.9442328529528005,-0.17334721361270625
67.54746213825749,0.33815783807472094,-1.0228822459865718,-0.28937864271063585
67.4905781630401,0.32920893317977573,-1.0284648148122082,-0.11083595663635971
67.10823884500375,0.32813772132085606,-0.9851860615992178,-0.11465536918734394
67.71829685255516,0.3117201289676404,-1.0005831197107233,0.02582802123049713
66.4042459444662,0.3094190532855771,-0.9578345460524801,0.19251010201123317
66.86543283132575,0.3264988914614053,-0.9795799466861136,-0.14283549579768687
68.04054346729748,0.33509392930329673,-0.9493603349770812,0.050267492231975304
65.8383416230688,0.31138512923258815,-1.035613971365728,-0.3166848551951072
67.48764790105405,0.31768561587979594,-1.0089293358823854,0.2253253189541375
67.49640105409935,0.3118307123150752,-0.9451062675335282,-0.05544308366444497
67.29072879805882,0.33178239761950556,-0.9696519576318151,-0.2342355529935984
67.65022483958877,0.33138992494066544,-0.9646468436619529,-0.21946201208472177
67.58983684024697,0.30386691629938606,-0.9007350619137671,0.043039731876175755
68.43291042353876,0.342385042038378,-0.9696384837027668,-0.003846381796096343
68.8652105968767,0.3269789252671146,-0.9646145929916,0.18220368009570218
67.98801352393374,0.3261741711157535,-0.994691772175579,0.030410846430740855
68.2620125541926,0.3453079933219877,-0.8659234810747988,0.1925978655330557
67.32572788926893,0.328433644225317,-0.9917974961069617,0.37059575047884097
67.92203236780982,0.31532879895918564,-1.0112650612075975,-0.248506441719254
68.43749207928938,0.32344960965899855,-1.010060564896432,0.44090258222270273
67.14692976190696,0.30796130943290234,-1.0409901468285792,-0.20376992622060952
67.2340583801369,0.32843143714051576,-0.9320866900860522,0.029080830252726182
67.31591342200848,0.2968501375217272,-0.9708058522478588,0.4851922015570489
66.32034972286046,0.3328176315057837,-0.9032407197244743,0.03760675053922866
67.12805547249278,0.316005467297942,-0.9965406247957247,0.3426072487714244
67.09123010543621,0.3217894897665316,-1.0096305294352348,-0.09075598131837936
67.72703109452638,0.3126791306859949,-1.0130698914842604,-0.1273210128110435
66.91399833747681,0.305692789980107,-0.9266440252670636,0.08848720791973812
67.1448672451157,0.31934837697599616,-0.9794120207954486,0.13608070157293492
66.76859841517685,0.3253865075398018,-0.9499060517753908,-0.2129634579358149
67.24283754938682,0.3177687271607512,-0.9579524692982067,-0.01048459674818584
66.55195623461756,0.3236657132356619,-1.0608621056174663,-0.1304416683580838
67.39393322158496,0.32080212275672293,-1.0281790707745508,-0.21689762535583024
67.34936336841075,0.2933664751055859,-0.9409506388671204,-0.10929734827319545
67.99150745521113,0.32982693387815165,-0.9880394779187575,-0.011173146476444946
67.7924109962887,0.31421578228536773,-1.0711287643377227,0.17373227518466627
67.08018708247725,0.32724141162315784,-1.0006311293266466,0.3692783789508537
65.94121165912416,0.3187861909781503,-0.9456580985588289,-0.1791336112736485
67.31473355243625,0.33519717600457954,-1.0214218574873342,-0.17123042068191963
68.3663856215577,0.31934765153073996,-0.9468833650865225,0.35136953188472164
67.31280169254892,0.3349428449068765,-1.0012473432466038,-0.23030876268439598
68.19802610327675,0.3207295142580225,-0.9737723991956142,0.3478045550380765
66.4908943028342,0.312356264765268,-1.01835327098374,0.22782260810124658
67.5433572196698,0.32812100202336414,-1.0255332287730958,-0.06799323869589985
66.78424839873738,0.3215508057479144,-1.0472644497622758,-0.036454744247248684
68.46138503783878,0.3343669938430657,-0.9489953266437673,0.6931818175670272
67.26781643916638,0.30810000590149317,-0.9402473779518493,-0.010451662375383882
66.99807529952594,0.31243874961132806,-1.027127639302112,-0.03157101742684633
67.68175561491786,0.33953605117354835,-1.018091281804939,0.032243542759693086
66.98210974698645,0.32631265744727644,-1.0814346405912516,0.18175791106820796
66.89589337577685,0.3302970824868075,-0.9553139434821382,-0.037451454247968266
67.56080713417082,0.319707452748732,-0.9760077243886862,0.3739834164748598
66.7746183486391,0.3344708444198144,-0.9918715734016462,0.17320752546042956
68.42965628263772,0.3074531474092466,-1.0198452536674267,0.08755317071437527
68.10551744401697,0.3033268553421296,-1.1051811878453706,0.37188169748691163
66.4354741941278,0.302876054536843,-0.9233451026027912,-0.49260194329502355
66.61260960269946,0.3249567853407501,-1.0491261942509518,-0.20957823266681472
68.05369602480187,0.30144152054516055,-1.0426183725037048,0.19653787798981498
66.63910605667238,0.3017909457412179,-1.0566939363881773,-0.16185894036317372
67.71414675432788,0.319364053409918,-1.0525414597568088,0.15274309524213112
68.21804440784808,0.3122973719630699,-1.0768826399664628,0.6412754689662634
67.6426262078685,0.31904732184316786,-1.0207442693839537,0.1725875448331962
67.60765504677455,0.3153868525748211,-1.0356493299198044,0.12027200849859869
66.73198106160442,0.3198443141568046,-1.0024871189175006,-0.28215439007722953
66.91438835215463,0.32015839524947787,-1.0147606178834612,0.09352900006037768
65.68344616768456,0.299441421985638,-0.90328422840194,-0.05116254024194209
66.79344744383636,0.3119380654884809,-0.9592225110342163,0.1717173400470334
68.00109596088677,0.3504686342913226,-0.9954193759433961,0.2637333672360447
67.80058367075927,0.3152357377695829,-0.9865734467267507,0.021692211596400585
66.56824858020092,0.3331515798738207,-0.9897708119033033,-0.036201848232354124
66.94077405623462,0.334218877218287,-1.089818138997687,-0.22320557491388
67.33284681182592,0.34580218878849983,-1.0011102322892638,0.23813241595820767
65.28519405253036,0.3184233346062718,-0.963218101793603,-0.24306979050959904
66.66157037323711,0.2999585848804963,-0.9865766923852727,-0.26776750721442694
66.62866586883504,0.31795452289621895,-0.8804542129032336,0.06375311905854066
66.452856054528,0.3219081577989233,-0.9905050535016144,-0.23796504903682633
66.15285453304944,0.3187507667457907,-0.9271341357619927,-0.6388203725890128
67.30557402771724,0.32148809485410534,-0.9556843572942736,-0.26932852258782874
67.5551195147075,0.3394258966132795,-0.9588373589456713,0.13886045853728232
67.70769745426145,0.33763412047365343,-0.9865156266852353,0.3076970750318473
65.45394755786545,0.29059156087408083,-1.0186451917988948,-0.5731334324139437
67.39545722312185,0.3397052404303547,-1.0189500666991467,-0.08912547021771632
67.34322136905367,0.34206613692487786,-1.053439007917314,0.021452766759487596
67.05168701218054,0.32245155982929685,-1.0020467180513333,0.20393787121438361
66.89828936561335,0.32147196095500513,-0.9982606926424367,0.0061507281935158885
68.62482283570793,0.33253605725089713,-0.9626454561025699,0.9160667299628267
67.053191874869,0.3336150709113634,-0.9828283031578819,-0.5001220054361597
65.81652301382677,0.3256290543859323,-1.018864134537767,-0.39210926720409517
67.38667857471609,0.3319330525712001,-0.9868633903017107,0.24542869116084376
67.29130110105595,0.32196628267795285,-0.9396606326677184,0.11711754716123404
67.01029907743593,0.3130768285311874,-1.0772848961532941,0.2923770873340472
67.90741069255068,0.3179080291551555,-0.983359793879525,0.016134295007249173
67.32967237347786,0.3238499385122422,-0.9920299491881512,0.19651929970089727
66.32289876451881,0.30422104231521324,-0.9800800413319004,-0.12127541631961745
68.04030266927643,0.2978478590897192,-0.9540228356919253,-0.023593490269610783
67.61284534609763,0.303642686033827,-1.011333815189921,0.29272501675375195
66.85140845707214,0.30130794617594203,-0.9817921266783285,0.1137214758391795
66.80484722277036,0.3390116797346877,-1.110876158532292,-0.5360054415056972
67.47964936052398,0.34243722243898356,-0.9285664475314993,-0.3548081554475092
67.29940525083494,0.33014926547689044,-0.9897216442067767,0.29829161110435254
66.99337090977166,0.3170925412303496,-1.0338235006206744,-0.4214033868323725
66.12312716322036,0.32659037631147625,-1.0008664394306472,0.26959697910983327
67.73738845146157,0.3266670717228994,-1.0005074237321432,-0.01344285161210841
67.67118292763568,0.3288937799672942,-1.002768675752262,-0.057158764159469654
