H0,Omega_m,Omega_b,n_s,tau,sigma_8,systematic_component
67.75053686832004,0.31970439542431606,0.05034426052956708,0.9655794038146525,0.053862679728586535,0.8094160449545749,0.25144006963051585
67.71857436274001,0.31773557174763767,0.04918385022076474,0.9615237868381044,0.05838109904570599,0.812975367240393,-0.13471787270653296
66.89579049208244,0.3141001830904359,0.048965545020523644,0.9586499965929266,0.04832311946627824,0.8091504932066482,0.138721845688542
66.7155894499052,0.3119476599763394,0.04845545929386011,0.9588408750627313,0.06734321035060876,0.8145511766710742,0.009170452465379267
66.80857506212368,0.3118532394735727,0.048383527666554765,0.9609737638988399,0.059966413919774274,0.8171265798733017,0.3217768145720769
67.35721112005814,0.3157204950456756,0.047805367548478896,0.9661024077875279,0.046314453716795226,0.8196304318766329,0.010593462196866653
67.62562075387942,0.31353714274416006,0.049775425546702806,0.962866829463355,0.05804298608839316,0.8131571296463406,-0.10176215453845679
67.87403291767293,0.3084026986959189,0.04791540403040857,0.9650654617663719,0.04037280785535062,0.8201543307788204,-0.03020841777855788
66.84820271552684,0.31850079475090637,0.0488666295788146,0.9638418029224807,0.04857576124471824,0.805414048212924,-0.0030746957787065486
66.51829928693404,0.30819152388750953,0.048856116543209,0.9632821591388059,0.05103818870684351,0.8011257583100395,-0.1527481821020762
67.6535429068718,0.31638395863482727,0.04978704019824698,0.9680247236072783,0.05913994647927714,0.7999177703859939,-0.02698885415864658
67.5326535094621,0.31482517999810167,0.04825367817626232,0.9694870903866459,0.04651160970934684,0.8183536841675637,0.11536133660131692
65.8443769381233,0.310677887895736,0.048539577056821985,0.9652373004598837,0.04995373252131558,0.8064876568193833,-0.1989810096944131
67.97635416266316,0.31994542980268503,0.05043708300482386,0.9623040346157694,0.05415275079526852,0.8066116247664029,0.07057934010557901
66.78175760014848,0.3178928518011089,0.05109547159864743,0.9659251707723138,0.05366969118171611,0.813258262940153,-0.1567291077767978
66.93937806813501,0.3201969836271219,0.04870072912568467,0.9651982659781894,0.04822186878230333,0.8075728702986807,0.12944852846914853
66.59616037892448,0.31165384702759197,0.04832405017476839,0.9672881481233097,0.04544363475256193,0.8125886844182653,-0.22323336533125607
66.22382267423363,0.316199760662011,0.0471452410673845,0.9612905912768481,0.05793381413397004,0.8065371944453326,0.055792153548413194
67.72318468240358,0.31072194414393517,0.04796788176519189,0.9666250062897608,0.051426807090708467,0.8100287389327553,-0.07887769047422022
67.84152955068024,0.31412693908112305,0.05014646040080919,0.9706884273533578,0.05402837034182294,0.802481296176072,0.018237896971576552
67.37427898102622,0.31635613252437583,0.04926136583611149,0.9703520099918944,0.06687986137194035,0.8052676233332712,-0.18068219495240948
67.06901656854762,0.3087622050382145,0.04835585920979455,0.9729667431986875,0.04549993806311248,0.8141268630511204,-0.13579491718662473
68.00307912553178,0.3076587085527734,0.0490978983934925,0.9645993709556716,0.05123470447945306,0.8120637371145238,-0.21284583558541995
67.21670076525201,0.31281270736157374,0.04979818581297819,0.96198384330359,0.06442804416327,0.8017552360101655,0.10425130902504462
67.2666682362124,0.3205820882815491,0.04991716714230772,0.9676774265324815,0.04738499950975033,0.8140543774900291,-0.002929810462810731
66.79089974297524,0.3187903789494283,0.04855513439527015,0.9636079370214694,0.05344268206317672,0.8001865529662215,-0.20556533713523872
67.7127500223624,0.3193007905694086,0.04956270933339004,0.9619328137257228,0.058022279116848915,0.8126058835600852,0.049044765838476806
68.02071832360188,0.3105973002096655,0.04837855032302112,0.9650232388444551,0.0544280314084688,0.8165207963286519,0.0699949805286316
67.11775112925407,0.3151186814333151,0.05073004144099861,0.9600667955152069,0.0577445958659357,0.8196300149941143,-0.17124731771657406
66.2090763953115,0.3240131542902263,0.04901364881575248,0.9681058656470589,0.05290770227500884,0.8064376266372095,-0.19400005564976333
68.37676535279435,0.30831606835077185,0.051564663484769284,0.9601972616027974,0.052340943815942606,0.8042656524534496,0.08316967151854204
67.66431362147308,0.3079587527411845,0.048537265445709875,0.9715084750226342,0.0488632187632515,0.809820285281785,-0.07490079642049526
66.43675016963022,0.3163246919139586,0.04756651343111262,0.9618768438330538,0.04664188212124554,0.8120374190820161,0.052934075691884686
67.36099664632106,0.31637784711894706,0.04881798038924763,0.9745045873513463,0.0560276119851649,0.8207351241165937,-0.2856210155968451
67.68785000509486,0.31238447925546153,0.04833734589306947,0.9653728356883473,0.060749076122041466,0.8127623867396991,0.15561629489818735
67.77680815107587,0.31324613731024636,0.04811573151529421,0.9657139117568989,0.05804770598712845,0.817792801021617,0.15009322017355087
67.67662488171317,0.3104662768404452,0.04970812955514277,0.9721871068491338,0.05608506870738321,0.8233896058618306,-0.12065316424032084
67.43503349170629,0.313942010081253,0.048964443937150826,0.9642069711707335,0.06296108516129784,0.8019304425849398,0.1263148796846154
67.36740647255023,0.3200001600579412,0.04861418799275952,0.9699083535297932,0.057028940043916225,0.8182916617580456,-0.23673101904642113
67.90028494437786,0.3135538371891561,0.04906512074507142,0.9564481344033827,0.05480317959626175,0.8072413277806675,-0.05880896455158521
66.58662080207009,0.3113921904932978,0.05004438150566884,0.961109730800172,0.05479081001211574,0.8060585427040494,-0.010220724021305838
67.71126818381934,0.31295457780650243,0.04865982878808177,0.9714082684460635,0.04900425190699532,0.8079217894227106,0.21593714483832144
66.2158158257981,0.3165138216563843,0.04801469329838117,0.961551504213423,0.059536784045793115,0.8143587292974396,0.09633412507420622
66.78268464585084,0.3186042365286397,0.04899548939660661,0.9634149344720717,0.04669912711470755,0.8109258654334803,0.18106428857208606
68.19766265663173,0.313348389498485,0.049477893052162915,0.9668119893779237,0.04608857141567918,0.8164502782896811,0.20366269601963152
68.42512312857731,0.3126496378090664,0.04819768311668365,0.9580974599136354,0.04874980775656154,0.8059421366753207,0.25365894765574887
68.80213717454183,0.31020723496223007,0.048957013848260934,0.9696401471603399,0.057380607031011416,0.8007837570031598,0.04528600798834001
67.49025948804247,0.3136635484722568,0.050566838812072454,0.9616763764895253,0.06656221326889203,0.8105352661177001,0.022272313903792345
67.48344648258954,0.30919754406729827,0.048925857042545304,0.969169386703118,0.061736550028677784,0.8180926839626392,-0.22323339083707777
68.54345308302099,0.31251919429873953,0.05029700744949862,0.9576062022848116,0.05473027029421801,0.8093415924471924,-0.098516763082744
66.30052923337293,0.31848180467111376,0.04851338917122305,0.9558972270349085,0.06056697339532184,0.821645629181299,-0.16168180974194749
67.204397513642,0.32129932204466216,0.048791827901824306,0.9603266342496877,0.06078259288894269,0.819600269331707,0.10932968221794426
67.32819812604072,0.3207904006651175,0.05040388646188886,0.9702199533734646,0.04639412071581889,0.8080796451021602,-0.2063108496598893
67.3659624227732,0.31068119115111026,0.05060638424376734,0.9673992186634405,0.05771597945478085,0.811221502445395,-0.009710826191120537
66.36618833189597,0.3237916817922873,0.04911823222733656,0.9622956589211124,0.042991560690825284,0.8120590985132542,-0.17488429885245543
67.12186273399703,0.31131358433219736,0.04839803220228753,0.9655561311526325,0.04575202149509524,0.8131969840041815,0.2940231356723093
67.80914544538565,0.30921027620897207,0.04728135368965651,0.9655636660506298,0.041481006326858236,0.8190718077287399,0.21891569255195717
67.00499683549458,0.31667275068550343,0.0505379253032759,0.962828283277086,0.050161167496570166,0.8139514236154037,0.08167670104887712
67.37875724887039,0.30787884309681296,0.0501377254258669,0.9658047135961374,0.04532236734466884,0.8073140464829573,-0.05786878363721612
66.88873622116192,0.3106067166434052,0.047976159378244315,0.9590363098491669,0.0635037960795273,0.8048078420634158,-0.03536073870245258
67.02492407933256,0.31740212949682306,0.04945992358031214,0.9662551420787191,0.057963641079628016,0.807874085733687,-0.13550906159994838
67.93938759534389,0.3102649191329057,0.04897213201189445,0.9645710227074717,0.05182518937618062,0.8123978171849942,0.05129190544625497
66.75449432666848,0.32121256995799835,0.04772826881507963,0.9631543958350722,0.04814600376955322,0.8087885979774582,0.06913211808209674
66.86073386963697,0.3214064747244011,0.0470707593933665,0.9681344267650782,0.06903271144880314,0.8051579917095787,0.06990930795147192
66.43131548491621,0.3213391788202416,0.0476428833436064,0.9622511748391788,0.052618327690113945,0.805552911155871,0.06495982945411456
68.29052486440177,0.309546582474179,0.04983818086158079,0.9664416921944384,0.05969527718068206,0.8150106578846966,0.11585770089817155
67.32229716189285,0.3167079344634827,0.04952231265514883,0.966016827667985,0.05025843438921755,0.8049616109256366,0.15963444831065118
66.6109275571143,0.32012044582402505,0.05154360338473813,0.9680686173602632,0.0652302523915621,0.8218458772349586,0.07681927969017696
67.58215834242239,0.3088693195279299,0.048538858741384035,0.9660238215231358,0.06354959188755346,0.8202200027442148,-0.026627969004388085
66.63234161731498,0.3235892454583552,0.04848725532553358,0.963941171991617,0.05587060080015055,0.8111847118823973,0.0010506298869350978
67.35221563032101,0.3145369432040539,0.049277068241890175,0.9620757720276962,0.061894752808116654,0.8038700434815436,-0.014827629313820827
69.3300346522529,0.30381278071692924,0.04780797116407311,0.9688100009467296,0.05350797702598406,0.8184739046419489,0.16958268289868894
67.26332232319292,0.3127252333290945,0.04877669056194658,0.9632673342900068,0.053001721071908696,0.8102123747448651,-0.022077887986321723
67.72134122224655,0.3162758636145439,0.04783663309303877,0.960622650424913,0.04866955028020057,0.8115460207705714,-0.12494826263532104
66.61603898350934,0.31492464887693256,0.04665333964200013,0.9660227392788473,0.05955649171389149,0.8132508015780106,-0.04307111439662013
66.2406310030936,0.3272930910960262,0.0475382076148411,0.960226554767236,0.05307024159299908,0.8062159858351566,0.08192429546205075
67.24193058541525,0.3197088910168981,0.04797888127896348,0.967430738480075,0.055199406443849214,0.8135768826593127,0.22795478808124262
67.42346963055216,0.31913235681450774,0.05066993265658389,0.9596776798920289,0.05545559002823988,0.8083457221600517,0.27765983286569285
68.06530843401329,0.3131052400712779,0.04992891592648753,0.9654136954400425,0.04833134063949612,0.8041385705319266,-0.009317257613695682
67.98326089777004,0.31239827912197266,0.04811363224700854,0.9614198182674777,0.04841448814711876,0.8113000973496413,0.183626766185033
67.54170901430572,0.31271910778420364,0.048710943326492534,0.9591395461918024,0.05764958873016245,0.8091992364692239,0.03996756393039925
65.89876182593828,0.3222067825285851,0.04766458310926145,0.9617937114244693,0.05107330245503167,0.8179821616148759,-0.2068255809310867
69.0131900877592,0.30827680807654856,0.04868835858699135,0.9721260948133101,0.05681051734698936,0.8062761015129993,-0.06276058819764056
67.48252652080812,0.31626443022586787,0.0494901839343266,0.9648282273167451,0.06424782968650436,0.809064384987303,0.06665271907682234
67.59781380179346,0.3130486653293666,0.04971727096730707,0.9632763262828468,0.05297566819968576,0.8153303218125474,0.0037381328350266276
69.15958418908066,0.3055548346196857,0.04874686653994986,0.9594797024244601,0.0640543180767158,0.8155675802153041,0.23924002915755663
67.55216463146067,0.31109503748731426,0.048018335281719546,0.9611379855725933,0.04528269744318722,0.8053160676290777,-0.23055390640607742
67.14189006355053,0.3196983279672687,0.048782091086310556,0.9638504988829867,0.053458273196659946,0.8134950337092115,0.006483265551149372
66.85755823801232,0.3170119455800222,0.05056226204174077,0.9662007334543302,0.05422759236620311,0.8042118751277915,-0.20729595874767767
66.4066376017684,0.3168818684361779,0.05120893581333138,0.9636401780832767,0.06355700774671826,0.8145395187740858,-0.17227724991551938
67.64910027352765,0.3094966343372509,0.04977139759022547,0.9603758019308026,0.04724868732590449,0.8167486045676693,-0.045398246856553
66.7179699063468,0.32066844303268366,0.048812265893794345,0.9659834994058919,0.04510248686708934,0.8083932288178591,-0.11325232267741146
66.6879445361288,0.31902643886344806,0.0472869887506754,0.96743207825574,0.05078153385079104,0.8167958567692152,-0.10599858971085976
66.28560717230613,0.3149403076095124,0.048197222507977644,0.9623974710980291,0.05140240313117591,0.8012336261246447,-0.11781743527397096
67.59780751206429,0.31443931280430637,0.04891757807358253,0.9687154286618196,0.05326316285123689,0.809900580486716,-0.05619258891176505
66.29349523812007,0.31301093279524755,0.04967855604734393,0.9619967795869583,0.03881907199339231,0.8137252789345141,-0.11456122460918136
67.88010509873017,0.3148941080125036,0.04860493277790224,0.9697004327999494,0.05264675992173377,0.8129184113318949,-0.010346046207326348
67.61178617108905,0.30839240852047256,0.048740386741135004,0.9657240183247172,0.05429751251058164,0.8152087250227886,-0.08183030197170237
67.1878655236067,0.3160595671565789,0.049201497574776515,0.9636298087780149,0.06296642884484305,0.8090179192933222,0.04626412582120861
67.19514332237483,0.3223770162264151,0.05148169378862098,0.9719861062903588,0.05742546285808832,0.8057809490972916,-0.24582268718971947
68.20497439735304,0.3055140017484536,0.04933223828812742,0.9551591363354879,0.04683794346415575,0.8238707628736966,0.27578053808503883
67.4953334469968,0.30832536913247244,0.048519231523282025,0.9652801609243559,0.04641822447961013,0.7993583652601559,-0.13285687502260543
67.64726047326899,0.31936908885161097,0.04889804327745895,0.9669047772522057,0.04975261868814299,0.8079262132494549,-0.0785940368269118
68.44396413990434,0.31044243280303346,0.0478956612984032,0.9662031617087604,0.051106838606143866,0.810287662840149,-0.09462121281389993
68.35655755078176,0.31382694974970393,0.04860442959509723,0.9718583832556992,0.05579403076467739,0.8107893244477933,0.18117588794890163
66.51401036121302,0.31751595191617893,0.04927646861409476,0.9655272279581231,0.05007866663285342,0.8175238458966267,-0.3055817593017333
67.28800901331721,0.3143750893113564,0.047444042289148586,0.9660034810491684,0.0542053127676933,0.8070953278148026,0.11076416294858844
67.59284591528892,0.3159875568578888,0.05124858129780573,0.959064570060592,0.049449639004726445,0.8119508521986964,0.0035710786054502335
66.46750880155318,0.3225411876288037,0.048518981746256885,0.9693839344034142,0.056782958064833064,0.8114416756776253,-0.2129164021618545
66.83305165643455,0.31847892546336737,0.05092090278412385,0.9618963606607627,0.04434401438684542,0.810248857941204,0.1919166094524455
67.10768268430941,0.32098697396265974,0.04894714268805449,0.9581636325070302,0.04903665128924356,0.8100601750817165,-0.027475094253328745
67.09905369801521,0.31549091162426235,0.04814133622698736,0.9647919345552105,0.04535373760215948,0.8200195679576511,-0.031586653426014626
66.26040025657382,0.3301211954833618,0.0486266091187004,0.9623743941927393,0.05267813486720449,0.807518142798578,0.021594323171401794
67.08493613221836,0.31688758896514907,0.04807464829470409,0.9610244742022107,0.059963003543537514,0.8141698140029663,0.02643440439181431
67.33413202778476,0.3122214239455579,0.049773758336739846,0.9602552554338291,0.04840850627149812,0.811299509799674,-0.07643533470391424
67.1443670158106,0.3185383966046042,0.049072379314567684,0.9623096971143141,0.04485896375153715,0.8142620239390179,0.00013800600767279245
65.38920845807354,0.32123472488857935,0.04800962523110963,0.9604204513021571,0.04539883996838537,0.8193168141814389,-0.2531248659099124
66.66426115446617,0.3109434710947704,0.04890328235610963,0.9646267356462482,0.06032420837357112,0.8234967192063084,-0.3415768630581832
67.68614957393092,0.3122334464178189,0.04872021897765992,0.9656749007166785,0.049514010899327984,0.8174029580055671,0.20439327482619313
67.65790390244857,0.3157721644362901,0.04796161392547899,0.9648070794556276,0.047998674468575364,0.8146642081150557,0.24172824799935969
67.47167103344651,0.3088258887461385,0.047702738236738734,0.959572367108511,0.050844138358941575,0.8242481840364732,-0.2542569834224199
67.43611659950305,0.3139832753209197,0.04784958643002111,0.959978780573792,0.049384189550555575,0.803661207483055,0.09417786967458591
66.67721602029656,0.3095909154604274,0.04817487049058159,0.9695447508078329,0.04808956822268586,0.8137362390317138,-0.11721061778962653
67.04869824838468,0.3197686814435759,0.04839796366216149,0.9533982337814694,0.04479663175917795,0.8113327233699485,0.20634023980891045
66.81750859155748,0.3240586212274461,0.048372828635425386,0.9766995730577632,0.050945793317612356,0.8116029257692481,0.12727311330650737
67.08205918848445,0.31070059668785394,0.04955832058867305,0.9642109052653929,0.0520309867530468,0.8109208035271881,0.07491249168503415
66.70152142252354,0.3152485537931669,0.047024825735456875,0.9605186855824607,0.048539457228328,0.8103509673836633,-0.3389762182943667
67.85080375830735,0.3170154257737593,0.04730954864530485,0.9652681271223661,0.053044300714647025,0.811745662604975,0.05793498093819544
68.10605445210442,0.3048692370232906,0.05028233743698327,0.9657561945406176,0.048072061451766845,0.8132744328021367,-0.16695106815728747
67.62526551302602,0.31324525539624715,0.04817666631021993,0.9638979133901782,0.04868723798236015,0.8090999251022143,0.07360082109804152
68.47052216911351,0.3136849954501252,0.04961600296327508,0.9595551925627775,0.05519214037823498,0.8110128016355074,0.3407263418025422
67.59739839877642,0.32740290455905235,0.048191834214395816,0.9631917849814736,0.04418483121853517,0.8080311858531073,0.03291434018057966
